,Peter Travers,Jeannette Catsoulis,Peter Stack,Desson Thomson,Calvin Wilson,Robert Abele,Peter Hartlaub,Keith Uhlich,Bill Goodykoontz,Marjorie Baumgarten,Kate Erbland,Michael Rechtshaffen,David Wiegand,Jonathan Rosenbaum,Wesley Morris,William Arnold,Michael O'Sullivan,Tom Huddleston,Nick Schager,A.A. Dowd ,Claudia Puig,Tim Robey,Moira Macdonald,Noel Murray,James Rocchi,David Ansen,Richard Schickel,Richard Brody,John DeFore,Clark Collis,Melissa Maerz,Lou Lumenick,Bill Zwecker,Michael Sragow,Ken Fox,Boyd van Hoeij,Robert Lloyd,Shawn Levy,Elizabeth Weitzman,Chris Hewitt (1),Bob Graham,Roger Moore,Randall Colburn,Helen O'Hara,Matt Brennan,Jordan Raup,Stephen Dalton,Rick Groen,Liam Lacey,Kim Newman,Bob Mondello,Betsy Sharkey,Eric Kohn,Manohla Dargis,Nigel M Smith,Randy Cordova,Gregory Ellwood,Nicolas Rapold,Sheri Linden,Rita Kempley,Barry Hertz,Clayton Dillard,Charlie Schmidlin,Nathan Rabin,Erik Adams,Kate Taylor,Barbara VanDenburgh,Jamie Graham,Steve Davis,Alan Scherstuhl,Jonathan Curiel,Dennis Harvey,Nick de Semlyen,Catherine Shoard,Jaime N. Christley,Dominick Suzanne-Mayer,Amy Taubin,Jami Bernard,Jonathan Foreman,Clarence Tsui,Brad Wheeler,Rex Reed,Anthony Lane,David Edelstein,Miriam Bale,Scott Tobias,Peter Keough,Luke Y. Thompson,Pete Vonder Haar,Serena Donadoni,Kevin Maynard,Amy Biancolli,Neil Genzlinger,Ann Hornaday,Stephanie Zacharek,Tom Keogh,V.A. Musetto,Sean Axmaker,Bill White,Mary Pols,Damon Wise,Andrew Pulver,James Mottram,Allan Hunter,Bryan Bishop,Rory O'Connor,Kevin P. Sullivan,Ben Kenigsberg,Molly Eichel,Farran Smith Nehme,Nathan Lee,Bosley Crowther,Mick LaSalle,Desmond Ryan,Marc Mohan,Edward Guthmann,Neva Chonin,Mark Jenkins,Gary Arnold,Alan Zilberman,Kirk Honeycutt,Justin Lowe,Elizabeth Kerr,Andrew O'Hehir,Andrea Gronvall,Elise Nakhnikian,Sam C. Mac,Zach Campbell,Chris Kaltenbach,Lisa Alspector,Glenn Heath Jr.,Oleg Ivanov,Kevin C. Johnson,Michael Roffman,Justin Gerber,Sarah Kurchak,Rodrigo Perez,Cath Clarke,Nick Allen,Robert Yaniz Jr.,Matt Donato,Wendy Ide,Michael Snydel,Dan Mecca,Kyle Anderson,Russell Smith,David Chute,Ernest Hardy,Chris Packham,Sherilyn Connelly,Todd McCarthy,Roger Ebert,Mike Hale,Stephen Hunter,Elvis Mitchell,Pauline Kael,Owen Gleiberman,Justin Chang,Peter Rainer,David Rooney,Richard Corliss,Richard Roeper,Jessica Kiang,Joe McGovern,Brian Lowry,Todd VanDerWerff,A.O. Scott,Kevin Thomas,Stephen Holden,Dave Calhoun,John Bleasdale,Lisa Schwarzbaum,Ignatiy Vishnevetsky,Kenneth Turan,Rene Rodriguez,Mike Clark,Susan Wloszczyna,Guy Lodge,Dan Fienberg,Peter Bradshaw,Chuck Bowen,Ty Burr,Sheila Benson,Vincent Canby,Kevin Jagernauth,Tim Grierson,John Anderson,Andy Webster,Mike D'Angelo
Liam Lacey,87.275675675675672,83.947925278437239,,42.010323524259114,75.348617269634289,71.175420196359283,84.375,83.463414634146346,83.454545454545453,87.614754098360663,46.183023949905582,78.520086230739679,,,86.404761904761898,0.0,85.988095238095241,85.06026654771361,79.802632261702726,89.865671641791039,87.093333333333334,86.599999999999994,20.379504709050618,87.454545454545453,68.37323829886482,27.993983980833388,,,82.043906897673239,,14.469448343425938,83.531034482758628,,0.0,29.393683179875058,40.60034081860951,,84.910256410256409,86.23684210526315,58.018256609722066,,88.793893129770993,,77.047886299897016,,,42.777049067625875,,100,82.942048236432115,89.142857142857139,87.311320754716974,87.39772727272728,82.050847457627114,,51.356351866807557,0.0,0.0,82.22431723649855,0.0,,17.83206662041929,35.664133240838581,85.372549019607845,0.0,,72.449139240674938,49.039288160613744,68.526706280410423,81.362002159678582,,65.011017765368763,19.054836902962325,68.420545620022509,40.31642235134651,0.0,,0.0,,0.0,,77.816326530612244,81.49742500594941,81.644798288057814,0.0,86.078260869565213,79.201475442542929,,19.564324520688594,0.0,,82.40625,50.020073923826025,87.035460992907801,72.226405975436165,,67.624340667113003,13.246678060882902,,87.865384615384613,76.011964669150046,57.926013006493704,67.730501327500932,,,,,51.279928724148618,,71.764606422242366,18.85104185587182,,78.729559748427675,,86.683544303797476,17.83206662041929,,86.166963563552514,0.0,,80.367854133247548,46.797626930227516,,83.300047204505503,60.883133471013899,53.20762765426592,,,,,29.609021518189163,,56.664271624664373,,,,81.692806980474884,69.001463868613911,,,0.0,,,,36.071723335019591,,,61.132422075354746,45.919622672624747,,85.859504132231407,74.625,44.480559871203894,0.0,,,80.992957746478879,88.252747252747255,85.733333333333334,75.817671675356976,83.862745098039213,37.666516656891808,67.609006872275415,0.0,62.621805558918211,,84.823008849557525,12.737190443156635,84.25,71.431256880869398,55.126614608410364,82.686046511627907,83.777777777777771,84.73770491803279,84.039682539682545,0.0,78.859928929677565,55.25393214241349,,82.762711864406782,66.452012191540632,88.508196721311478,,17.322579002693026,83.4375,48.794091719810687,34.848953052476553,,80.553620436286664
Kim Newman,87.629629629629633,60.054462069099991,27.45563813504813,27.45563813504813,61.227867527309947,65.469158877825109,72.233855272789285,59.665470801593628,84.572425700286217,85.444444444444443,46.797626930227516,61.528584403773742,,0.0,81.125,68.367465289828544,80.969696969696969,73.545759558215863,65.104893085736222,88.59375,85.066666666666663,73.812877472402832,18.341554238145555,76.716594700845519,33.626182769933514,46.58732375258306,36.909400744190464,0.0,70.596839157975126,42.303851622187537,,82.974999999999994,0.0,0.0,45.688270136305142,32.607207534480985,,85.034383776551195,58.081588420794262,,,85.428571428571431,0.0,,,,52.308574037988002,72.705971973918622,82.942048236432115,100,68.724349555888551,85.375174980016951,86.666666666666671,86.666666666666671,0.0,40.388195849727317,,15.284628531787963,18.341554238145555,43.318037875208816,27.347968965891081,14.469448343425938,16.609296337876252,72.48881451067264,,26.917292289262871,37.70208371174364,45.42695476208057,46.423859458714347,75.307334637454559,0.0,70.560396611009551,0.0,0.0,15.080833484697456,0.0,,,,15.284628531787963,30.147367363974418,69.50324078598328,71.079067195647156,61.606316820124945,,82.906976744186039,57.926013006493704,,0.0,,,57.720048475467131,0.0,78.84210526315789,53.114084147963176,17.220681479147771,61.015846200408951,62.161679273905186,,44.778217137741152,0.0,,18.341554238145555,20.379504709050618,0.0,,0.0,32.607207534480985,,45.305019692302807,16.303603767240492,,79.482758620689651,,88.795670455150585,36.173620858564846,,59.990369793679392,,,43.900212880138376,32.607207534480985,,62.100796140434177,62.169507157979716,0.0,,,,0.0,17.220681479147771,,29.393683179875058,19.380450448269269,,0.0,63.379341943325471,18.341554238145555,,,39.748585416820504,0.0,0.0,,28.10165314999044,0.0,,18.341554238145555,0.0,,83.829787234042556,80.105861852846317,40.694980307697179,25.840600597692358,0.0,,81.666666666666671,85.714285714285708,84.13513513513513,60.252331835067253,85.714285714285708,29.609021518189163,62.215610063400909,0.0,51.491252568644434,,83.225806451612897,15.284628531787963,68.473625950216459,56.553125567615467,50.439274154900282,86.459459459459453,53.57262300391681,83.235294117647058,83.48571428571428,,29.286014010718006,71.837754099403426,,87.179487179487182,63.063354471089781,86.545454545454547,,44.778217137741152,50.744966725536038,32.607207534480985,15.080833484697456,0.0,61.674614206137086
Bob Mondello,91.37777777777778,65.261361341608549,,29.550281828123396,88.727392354070105,57.544361864951867,74.235417267832972,70.903396939357805,93.484848484848484,86.57352941176471,29.178344841560953,51.082591833972657,18.341554238145555,,88.083333333333329,69.448366736126175,84.34210526315789,67.730501327500932,59.787237068535646,88.400000000000006,88.21641791044776,73.745414513589836,36.988801046926866,86.882352941176464,33.931875340569277,67.580278152825429,39.748585416820504,,62.489968535082703,0.0,,85.729729729729726,,0.0,67.730501327500932,42.114572644012199,,90.616666666666674,66.031930761294021,41.168177753135517,,87.472727272727269,,37.192596094017375,,,0.0,84.666666666666671,89.142857142857139,68.724349555888551,100,90.0,90.576271186440678,87.977777777777774,,15.284628531787963,37.498288664653131,0.0,41.168177753135517,0.0,30.470374871445571,0.0,17.118783955602517,78.039105610643261,,46.534225652946681,42.587770089450537,50.673931099300873,53.943216976675124,66.976427814524527,,62.40521180778925,0.0,18.341554238145555,21.103157154782096,36.988801046926866,,,,,0.0,78.301886792452834,85.542857142857144,85.071227097078292,,87.651162790697668,54.433609858281258,,19.360529473598085,,,76.512519149567083,36.68310847629111,86.326530612244895,79.551664140294079,,68.739027601186294,68.741967279827676,34.543260481840797,78.141410410599292,62.283309312653785,29.178344841560953,49.168238425754986,,29.609021518189163,,,49.369350157675122,0.0,56.785756022649508,0.0,,81.851851851851848,,88.018518518518519,0.0,,,,,66.230320741360345,,,85.717314053997342,75.635417656906583,0.0,14.571345866971191,,,,14.571345866971191,0.0,19.054836902962325,29.393683179875058,0.0,,81.925939724494654,36.68310847629111,,,29.609021518189163,,,0.0,,,,39.230546564922435,,,88.246376811594203,82.513513513513516,,30.05976944584966,,,86.723404255319153,88.981481481481481,86.333333333333329,71.127642459914767,85.900000000000006,55.177508999754551,68.890618143523781,,35.664133240838581,,87.871428571428567,36.68310847629111,86.571428571428569,66.640374577064577,47.851232039350833,87.859375,53.834584578525742,88.711111111111109,88.828571428571422,,49.856609629957312,29.070675672403901,,86.285714285714292,50.101806070760382,89.558558558558559,,,66.488134113277638,55.987967961666776,0.0,,58.289053606733596
Betsy Sharkey,86.047808764940243,84.850327592844721,0.0,33.123821180683748,87.069767441860463,,85.138888888888886,80.666666666666671,89.489795918367349,85.535714285714292,42.232004790693125,85.347626350586879,0.0,,86.266055045871553,0.0,81.955882352941174,86.135335325641194,79.799999999999997,85.377049180327873,87.051383399209485,85.277777777777771,0.0,85.491803278688522,70.39561462645824,0.0,11.208727589977839,,86.888888888888886,,19.87001709132435,84.142857142857139,,,34.645158005386051,47.412229910549456,,86.813186813186817,85.26315789473685,53.125895507331563,,84.287425149700596,,77.457957841410362,0.0,,18.341554238145555,84.881188118811878,87.311320754716974,85.375174980016951,90.0,100,86.175438596491233,87.464788732394368,,55.513384387365335,,48.22196669127019,76.188122177073922,12.22770282543037,,0.0,37.396391141107884,83.54117647058824,,,75.635417656906583,53.125895507331563,68.649385869461369,86.486486486486484,,73.357242426276869,38.72105894719617,34.645158005386051,49.063657587039366,,,,,35.664133240838581,0.0,76.51908396946564,85.333333333333329,84.484668657150024,18.341554238145555,82.972972972972968,87.970588235294116,,0.0,0.0,,83.805970149253739,54.159399402307642,83.02312138728324,80.592059875170676,,78.963623899562975,0.0,0.0,87.238095238095241,69.290316010772102,61.730323650042855,74.866940867644885,,,,,72.664972018596515,,77.86849975507711,,,80.803108808290148,,86.554545454545462,0.0,,88.047619047619051,,,85.593220338983045,49.856609629957312,,87.647058823529406,87.41935483870968,46.358624801426132,,,,,41.090599255809522,,69.482390551674669,,,,81.540540540540547,65.144952813984872,,,,,,0.0,12.329600348975623,,,62.100796140434177,26.917292289262871,17.322579002693026,85.317460317460316,81.584905660377359,46.58732375258306,21.533833831410295,,,82.401315789473685,88.25,85.27272727272728,90.3125,82.612612612612608,33.728080293478769,78.694690733910818,0.0,64.391209857053781,,86.845238095238102,,85.432098765432102,77.509303486502944,53.496199861257871,83.410596026490069,84.203703703703709,0.0,82.778571428571425,,87.464247484081412,69.535232554095785,,80.123456790123456,63.323168115550466,85.431924882629104,,,82.933333333333337,27.993983980833388,0.0,18.341554238145555,87.358974358974365
Eric Kohn,88.157142857142858,82.396226415094333,,30.467359540030671,87.45348837209302,82.756756756756758,80.980696224365005,81.821917808219183,91.309352517985616,84.944055944055947,53.116790117478743,63.074567074511656,18.749144332326566,,85.788461538461533,0.0,80.028571428571425,84.264150943396231,77.91836734693878,89.44055944055944,88.01428571428572,83.333333333333329,89.617647058823536,85.040816326530617,78.80786260747098,,0.0,69.901701152043614,84.275000000000006,41.830654176749199,15.284628531787963,81.598684210526315,27.45563813504813,,24.440901398650691,78.364214342377323,,89.480769230769226,83.060000000000002,61.400399852932537,0.0,83.446808510638306,35.664133240838581,71.246400466949922,49.958494488871892,72.189249063794108,67.172509404626553,84.345454545454544,87.39772727272728,86.666666666666671,90.576271186440678,86.175438596491233,100,86.626865671641795,62.360856393092618,62.418866492062939,81.846868853073204,51.394083410965912,86.956521739130437,8.3555969307107532,82.296070308606517,59.805473940153981,61.432694809567515,81.818181818181813,0.0,74.040248335820621,84.221037682759132,86.781350340583501,86.612903225806448,87.0,0.0,82.921052631578945,46.270824375665853,61.374684710597201,41.92859137732475,74.951965087717682,,,,18.85104185587182,71.021481799526853,72.771812080536904,87.971014492753625,91.0,0.0,84.828358208955223,85.285714285714292,,28.10165314999044,0.0,,75.361634460409235,53.008512165008604,86.537688442211049,89.884615384615387,0.0,79.0291701612758,0.0,0.0,85.828571428571422,73.942113951044576,67.059674409688427,78.956178818755873,52.226841891053645,45.744021821104191,53.57262300391681,31.486334775483204,78.020794803873386,37.396391141107884,82.978260869565219,,,81.843373493975903,,87.885496183206101,28.938896686851876,,84.675378463787311,,33.502379137034424,77.301534686807116,63.071217576291268,,89.108108108108112,56.921100761027894,67.710904395820677,43.636811602857549,,,,37.571877167804146,35.58444789696312,48.22196669127019,56.528873126158601,28.747668164932747,52.553770478791073,86.594594594594597,73.942113951044576,0.0,0.0,68.60038559403705,60.252331835067253,49.856609629957312,34.033772864114532,,,,43.549011177097277,54.794820123912508,0.0,85.254901960784309,85.971428571428575,31.282539728392695,30.901051548073781,0.0,,83.632075471698116,86.918238993710688,87.284000000000006,87.776315789473685,83.240506329113927,84.830188679245282,86.853333333333339,64.536121479274726,0.0,0.0,85.637168141592923,47.675631187830284,81.782608695652172,85.034482758620697,81.883333333333326,88.357142857142861,85.04651162790698,86.182389937106919,85.476470588235287,0.0,87.532525585161892,86.6875,,83.155038759689916,79.34615384615384,87.102325581395348,,0.0,84.433333333333337,90.0,16.507398814331001,11.616317684158851,83.35294117647058
Manohla Dargis,85.231578947368419,64.391209857053781,27.993983980833388,82.407407407407405,82.011190442210051,82.266942595356241,83.369565217391312,80.78947368421052,89.821428571428569,83.828571428571422,,41.683394936521687,0.0,63.811108867350583,85.65517241379311,82.280701754385973,79.295774647887328,51.967737008079077,79.461894417876437,75.351374014435535,85.153543307086608,58.323970632743844,19.87001709132435,87.810344827586206,0.0,73.17808867504796,87.647058823529406,,79.280498025914142,0.0,,82.842857142857142,,15.284628531787963,83.799999999999997,29.070675672403901,,87.545454545454547,72.233855272789285,59.575339342538406,36.436203298752126,83.75,,49.039288160613744,,0.0,26.917292289262871,87.604166666666671,82.050847457627114,86.666666666666671,87.977777777777774,87.464788732394368,86.626865671641795,100,,20.457142139839785,,0.0,45.770002283239499,38.802190525943821,0.0,,28.639998995775699,83.699164149133452,,0.0,56.190376879894181,38.72105894719617,51.465862857070618,55.760279615919949,40.221782862258841,85.058643634070677,,,37.192596094017375,0.0,,,,0.0,,75.900000000000006,87.352941176470594,87.045454545454547,0.0,88.05747126436782,53.419776718598932,,,,,81.756756756756758,,85.883928571428569,56.171009854320765,0.0,88.145454545454541,88.025316455696199,62.105414882559117,84.594594594594597,76.299392355278584,45.65622139534392,45.65622139534392,,,,,52.426275864032718,,70.805686167971587,,,82.100456621004568,,85.0,48.020449444044964,,86.949717141533668,,,82.333333333333329,0.0,,86.820650279006713,84.285714285714292,18.13775919105505,,,,,51.432775009466496,,46.505591605648704,,,,60.11693333656148,44.778217137741152,,,18.341554238145555,,,0.0,,,,36.68310847629111,23.687217214551328,,85.190839694656489,81.269230769230774,,79.729729729729726,50.673931099300873,,82.528301886792448,85.769230769230774,85.844522968197879,72.664972018596515,82.672413793103445,25.086916413592999,54.286157281246197,,69.27857818133927,,48.290234168152224,49.039288160613744,46.618117021953289,48.910811301721481,,87.07741935483871,66.668894723621619,87.542372881355931,84.621621621621614,85.815789473684205,45.034412960830295,38.632187334521774,,82.5,46.388847593976472,86.837209302325576,,,69.758373137852658,14.265653296335431,,,61.944745336358615
Nigel M Smith,75.938726043944683,,,,55.515664714595012,47.813305956598406,15.284628531787963,,52.731968434668474,64.681260351905365,19.15673442650758,0.0,15.794116149514227,,,,32.912900105116748,36.68310847629111,26.055938936006463,52.542554548641128,0.0,43.900212880138376,66.590031636822886,59.413539314894017,,,0.0,0.0,53.116790117478743,,,33.786297604297431,0.0,,,33.626182769933514,,,,,,77.997309555874736,0.0,0.0,33.218460669771417,47.649841662729685,14.265653296335431,,,0.0,,,62.360856393092618,,100,29.070675672403901,35.154645623112316,0.0,43.900212880138376,,39.653945927732835,0.0,45.744021821104191,,0.0,46.423859458714347,17.322579002693026,0.0,27.024961458419927,40.388195849727317,,49.039288160613744,0.0,,16.303603767240492,31.654735732173137,,,,,32.301514963845229,46.915545607877476,44.952680813895938,29.550281828123396,,30.147367363974418,39.275387971382159,,,,,,,67.837583755167415,34.645158005386051,0.0,,0.0,,,,,,15.284628531787963,34.135670387659779,29.393683179875058,15.080833484697456,,0.0,24.54857056780774,,,53.949392042396411,,24.117893891179534,,,,,0.0,,17.322579002693026,,,,12.431497872520875,,,,,,0.0,,33.728080293478769,0.0,,31.486334775483204,20.379504709050618,18.341554238145555,,38.802190525943821,19.360529473598085,19.666222044233844,32.709105058026239,,,,,,,55.987967961666776,,,,,,29.070675672403901,68.473625950216459,64.821623065058617,54.478434107508001,,61.131417387213766,37.396391141107884,29.754076875213901,0.0,,,,0.0,18.341554238145555,23.687217214551328,,41.546735709486192,55.403651458622647,41.705202236131463,,32.811002581571493,49.856609629957312,,,37.098679722365802,63.01579471374621,,,26.271277274320564,73.650205376177311,,,56.461173876905718
Randy Cordova,78.030303030303031,24.763908906121845,,18.341554238145555,30.685713209759676,54.478434107508001,40.827197978528694,34.645158005386051,,64.013406239557483,52.349852721373779,51.967737008079077,,,0.0,0.0,78.622138598400866,59.170300949725082,62.476876591033253,49.447948895285535,62.709627475144316,53.196588599096039,54.02400090380187,54.193481809049246,21.533833831410295,,,,53.834584578525742,27.778645642519287,,62.295297500660268,0.0,,0.0,37.855795635067146,,,37.855795635067146,28.531306592670862,,81.180000000000007,0.0,17.322579002693026,0.0,0.0,0.0,0.0,51.356351866807557,40.388195849727317,15.284628531787963,55.513384387365335,62.418866492062939,20.457142139839785,29.070675672403901,100,0.0,17.322579002693026,68.780828393045837,,16.813091384966757,38.368786057240946,0.0,36.909400744190464,,40.978898774960179,,14.265653296335431,53.96569590414321,76.628515946883596,,43.022208622535615,0.0,43.022208622535615,,17.83206662041929,,,,15.284628531787963,57.476662615698991,65.794829209565563,16.303603767240492,17.322579002693026,,33.626182769933514,79.32193511463052,,,26.917292289262871,,,0.0,61.780755403389428,25.47438088631327,,0.0,,,0.0,0.0,0.0,17.322579002693026,0.0,,,27.778645642519287,25.732931428535309,32.09771991675472,52.686113440850534,,,68.355384216915496,,59.460351444576681,,,16.813091384966757,,,,0.0,,12.22770282543037,,46.178663017911283,0.0,,,,,34.950850576021807,18.85104185587182,,,,0.0,43.900212880138376,19.360529473598085,0.0,0.0,0.0,,15.590321102423722,33.728080293478769,,,12.22770282543037,16.303603767240492,,56.621314128042926,0.0,,0.0,,,56.195132193745835,47.374434429102656,68.882725916591085,53.496199861257871,11.208727589977839,51.209728061057518,43.636811602857549,0.0,0.0,0.0,15.284628531787963,,25.840600597692358,41.266200107330079,22.610525522980815,,68.632866940798365,69.873271767142583,61.648001744878115,0.0,39.937864394995842,34.645158005386051,0.0,57.544361864951867,54.294797900813414,62.904948988656059,,0.0,59.808412038398593,43.022208622535615,,0.0,59.285354764052819
Gregory Ellwood,88.722222222222229,0.0,,0.0,78.405523891319021,41.357456731310855,33.931875340569277,,63.36649730069994,72.765409005103606,36.581210952745856,,,,,,53.649046146575756,48.202433742391946,18.13775919105505,59.289822482483018,27.670976473362234,62.592896788973896,49.284484601416814,27.886314811676336,0.0,,,18.13775919105505,,,,58.003509255640871,,,0.0,15.794116149514227,,,,28.424660657461594,0.0,85.472222222222229,,16.711193861421506,0.0,0.0,17.220681479147771,,0.0,,37.498288664653131,,81.846868853073204,,35.154645623112316,0.0,100,,27.993983980833388,,42.758807345254787,14.978935961152203,,,,49.774877483022955,35.460338193748072,15.794116149514227,30.773052110666431,60.320031084320135,,18.952939379417074,,28.209322319147489,,41.73601468766153,,,,,47.148828633268622,69.692461732335474,59.981534838055708,45.710873229343576,,,54.695937931782161,,,,,,,81.52575860279822,45.048396805729901,,,,0.0,,17.83206662041929,0.0,0.0,29.286014010718006,30.578044040602624,,17.83206662041929,,,21.641503000567351,,,71.853646774061261,,42.583206493734231,0.0,,0.0,,,,,,44.778217137741152,,35.052748099567062,0.0,,,,,17.016886432057266,,17.83206662041929,,18.749144332326566,44.778217137741152,35.562235717293326,,,38.007776282379403,,,,,,,,,,70.012955525841491,,,,,,30.773052110666431,77.093449804509618,83.520714212008386,54.489700715824092,,62.526978074731275,65.783452232341418,25.948269766849407,,,,,0.0,55.485511838933867,64.275189659113138,0.0,59.862185242838194,75.615610276321334,64.043149263231854,,52.063377597184932,38.234353591417815,,68.739027601186294,36.436203298752126,76.341270572614548,,,28.123716498489852,69.641393214483728,,,57.27356486794033
Nicolas Rapold,30.578044040602624,44.778217137741152,,,,58.859145805854816,27.45563813504813,58.89834685000956,40.694980307697179,37.803981235288894,,,,,17.016886432057266,,43.549011177097277,26.917292289262871,59.798092967417595,50.020073923826025,41.168177753135517,17.322579002693026,0.0,69.694473544677692,,,,,71.289621870530596,,,39.653945927732835,,,,,,0.0,18.341554238145555,,,68.336389518073062,,0.0,,,0.0,17.526374049783531,0.0,15.284628531787963,0.0,48.22196669127019,51.394083410965912,0.0,0.0,17.322579002693026,,100,58.964893386949832,,,,0.0,52.884814719986352,,,,0.0,,52.805414417249949,,48.22196669127019,,,,,,,,,0.0,35.963005853313788,0.0,0.0,,59.541723865735207,66.179966082992109,,27.993983980833388,,,19.87001709132435,,36.68310847629111,,,41.357456731310855,,,,,0.0,,,0.0,,,,,55.772629623352671,,,41.266200107330079,,43.28560989981645,,,39.949193720925926,,,0.0,29.070675672403901,,47.404645221926629,13.246678060882902,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,,53.482406909778796,30.147367363974418,,31.224059055544934,25.194585582750051,38.72105894719617,,,,38.045074613242484,19.360529473598085,59.981534838055708,27.993983980833388,25.840600597692358,,,,,,31.588232299028455,0.0,0.0,,,32.607207534480985,59.169143847021104,56.867369372423028,32.811002581571493,,0.0,16.303603767240492,,34.645158005386051,36.377415905655347,65.571134748281978,,,36.152284831489126,0.0,16.303603767240492,,55.483201570390307
